date_sold,COGS,price_sold,customer,units_sold
5/1/2019,3.8,8.91,AU53252,58000
5/1/2019,4.65,5.94,KM81354,16000
5/1/2019,2.2,6.93,UY59785,56000
5/1/2019,4.6,7.92,AL30JS,44000
5/2/2019,5.35,4.95,QB52151,33000
5/2/2019,3,8.91,KN84849,41000
5/2/2019,1.3,4.95,AU44452,7000
5/2/2019,5.4,4.95,SS93393,28000
5/3/2019,3.2,5.94,WG15152,50000
5/3/2019,5.1,6.93,EI92873,37000
5/3/2019,4.35,4.95,JF93837,20000
5/4/2019,4.75,5.94,AU53252,41000
5/4/2019,4.4,7.92,KO54545,18000
5/4/2019,3.3,6.93,JI20398,49000
5/4/2019,3.3,3.96,WI38374,42000
5/4/2019,1.05,7.92,AU53252,57000
5/4/2019,3.9,5.94,TW29382,48000
5/4/2019,5.75,5.94,KO54545,22000
5/4/2019,4.1,4.95,KN84849,9000
5/5/2019,4.9,4.95,DI92747,53000
5/5/2019,4.95,6.93,WG15152,16000
5/6/2019,1.2,4.95,UY59785,53000
5/6/2019,4.8,3.96,AJ93848,43000
5/6/2019,3.25,5.94,KO54545,41000
5/6/2019,3.45,5.94,QZ38383,19000
5/8/2019,5.4,7.92,FF39393,13000
5/8/2019,1.05,8.91,EB26526,39000
5/9/2019,4.45,4.95,BH66216,18000
5/9/2019,3.05,4.95,BH66216,32000
5/9/2019,3.2,3.96,RS29392,28000
5/10/2019,3.4,4.95,BH66216,26000
5/11/2019,3.95,8.91,UY59785,23000
5/11/2019,5.45,7.92,DC54863,19000
5/11/2019,2.75,4.95,LL22355,6000
5/13/2019,1.7,4.95,AJ30909,30000
5/13/2019,1.7,8.91,QW56895,28000
5/14/2019,4,7.92,KO54545,16000
5/14/2019,1.6,8.91,FF39393,44000
5/14/2019,4.05,4.95,AU53252,43000
5/15/2019,4.8,7.92,LL22355,43000
5/15/2019,2.25,4.95,JI20398,30000
5/15/2019,4.8,4.95,AL30JS,28000
5/15/2019,4,7.92,WE42352,5000
5/16/2019,5.85,5.94,EB26526,20000
5/16/2019,2.6,4.95,KO54545,41000
5/16/2019,1.8,4.95,EN15154,15000
5/16/2019,4.7,3.96,DI92747,10000
5/16/2019,5.35,6.93,DI92747,1000
5/16/2019,1.85,7.92,EB26526,4000
5/17/2019,4.8,7.92,AU44452,28000
5/17/2019,2.65,8.91,WE42352,58000
5/17/2019,3,8.91,QW56895,47000
5/17/2019,3.05,5.94,KM81354,15000
5/17/2019,1.65,8.91,AU53252,13000
5/18/2019,1.4,5.94,FF39393,30000
5/18/2019,3.25,6.93,WI38374,22000
5/18/2019,3.9,4.95,AL30JS,32000
5/18/2019,1.25,3.96,RS29392,50000
5/18/2019,5.9,8.91,DI92747,29000
5/18/2019,1.1,5.94,KM81354,59000
5/19/2019,4.2,6.93,AU53252,33000
5/19/2019,1.95,7.92,QW56895,11000
5/19/2019,4.55,5.94,JI20398,14000
5/20/2019,5.9,4.95,ST20938,35000
5/20/2019,1.5,6.93,JF93837,14000
5/21/2019,1.5,4.95,TW29382,20000
5/21/2019,4.1,6.93,ST20938,44000
5/21/2019,3.75,3.96,AU53252,52000
5/21/2019,3.75,6.93,SD61301,36000
5/21/2019,4.5,7.92,FF39393,50000
5/22/2019,5.5,7.92,FU92873,36000
5/22/2019,3.95,4.95,TW29382,43000
5/24/2019,2.5,4.95,ST20938,27000
5/24/2019,3.65,6.93,DC54863,37000
5/24/2019,4.9,4.95,RS29392,49000
5/24/2019,3.6,4.95,JF93837,56000
5/25/2019,1.45,6.93,AJ93848,60000
5/25/2019,5.5,6.93,UY59785,45000
5/25/2019,1.65,4.95,KO54545,54000
5/26/2019,3.65,5.94,AL30JS,23000
5/26/2019,2.7,7.92,WE42352,9000
5/26/2019,4.45,8.91,QZ38383,42000
5/26/2019,3.15,3.96,QZ38383,51000
5/27/2019,2.7,6.93,RS29392,42000
5/27/2019,5.5,7.92,WI38374,1000
5/27/2019,3.85,6.93,DI92747,13000
5/27/2019,2.05,7.92,KN84849,35000
5/27/2019,4.8,8.91,KM81354,23000
5/28/2019,4.8,6.93,AJ93848,13000
5/28/2019,3.95,7.92,QZ38383,43000
5/28/2019,3,3.96,FIO2818,54000
5/28/2019,5.85,8.91,FU92873,19000
5/28/2019,5.85,6.93,FU92873,7000
5/28/2019,2.35,5.94,EN15154,20000
5/28/2019,3.25,6.93,KM81354,36000
5/29/2019,2.4,4.95,EI92873,41000
5/29/2019,5.1,7.92,AU44452,28000
5/29/2019,4.8,6.93,DI41455,56000
5/30/2019,4.65,6.93,LL22355,14000
5/30/2019,2,4.95,TW29382,47000
5/30/2019,5.4,4.95,AJ93848,22000
5/30/2019,5.55,6.93,BH66216,43000
5/30/2019,2.85,4.95,AU53252,24000
5/31/2019,5.3,6.93,ST20938,46000
5/31/2019,2.25,4.95,FU92873,20000
5/31/2019,6,7.92,EI92873,8000
5/31/2019,1.5,8.91,RS29392,32000
5/31/2019,3.95,6.93,UY59785,45000
5/31/2019,2.1,7.92,RS29392,17000
6/1/2019,4.4,6.93,JF93837,43000
6/1/2019,3.3,6.93,KM81354,45000
6/1/2019,3.8,6.93,FF39393,17000
6/1/2019,5.2,6.93,QW56895,19000
6/1/2019,2.75,4.95,WG15152,54000
6/1/2019,1.5,8.91,JI20398,41000
6/2/2019,5.25,7.92,WE68594,54000
6/2/2019,2.8,3.96,WG15152,20000
6/2/2019,4.25,5.94,KM81354,42000
6/2/2019,2,4.95,KN84849,36000
6/2/2019,5.8,4.95,SD61301,50000
6/3/2019,2.2,4.95,KM81354,59000
6/3/2019,4.2,6.93,ST20938,8000
6/3/2019,3.6,5.94,EI92873,11000
6/3/2019,1.5,6.93,SS93393,12000
6/4/2019,2.65,4.95,AU44452,58000
6/4/2019,1.85,4.95,FF39393,52000
6/4/2019,4.2,8.91,KO54545,40000
6/4/2019,5.05,4.95,DC54863,47000
6/4/2019,4.2,4.95,KM81354,57000
6/4/2019,5.85,3.96,SD61301,39000
6/4/2019,5.35,6.93,KM81354,39000
6/5/2019,1.95,4.95,QZ38383,3000
6/5/2019,3.05,7.92,LL22355,38000
6/5/2019,3.45,7.92,ST20938,5000
6/6/2019,1.05,7.92,FU92873,37000
6/6/2019,1.95,4.95,WE68594,24000
6/6/2019,3.35,4.95,JI20398,30000
6/6/2019,2.9,7.92,WG15152,36000
6/7/2019,3.8,7.92,DI92747,17000
6/7/2019,4,5.94,AJ93848,29000
6/7/2019,3.55,8.91,UY59785,53000
6/8/2019,5.55,8.91,KO54545,41000
6/9/2019,2.5,5.94,DI92747,26000
6/9/2019,4.7,4.95,JF93837,38000
6/9/2019,2.6,3.96,EI92873,42000
6/9/2019,4.8,8.91,WE68594,19000
6/9/2019,1.95,5.94,AU53252,59000
6/9/2019,5,6.93,AU53252,6000
6/9/2019,4.55,5.94,AJ93848,14000
6/9/2019,2.25,7.92,QB52151,55000
6/10/2019,3.55,6.93,QB52151,2000
6/10/2019,2.2,8.91,SD61301,30000
6/11/2019,4.3,8.91,RS29392,53000
6/11/2019,3.45,7.92,FIO2818,51000
6/11/2019,5.3,5.94,WI38374,11000
6/11/2019,1.95,3.96,EB26526,49000
6/11/2019,1.15,5.94,WE42352,39000
6/11/2019,3.4,3.96,WE68594,40000
6/12/2019,3.25,8.91,QW56895,59000
6/12/2019,5.7,5.94,WI38374,55000
6/12/2019,2.25,6.93,LL22355,40000
6/12/2019,3.65,7.92,RS29392,42000
6/12/2019,5.25,6.93,JI20398,31000
6/13/2019,5.9,8.91,DI92747,34000
6/13/2019,3.3,5.94,AU53252,6000
6/14/2019,5.85,6.93,JI20398,54000
6/14/2019,1.25,5.94,AU44452,27000
6/14/2019,4.65,5.94,JF93837,24000
6/15/2019,3.8,4.95,QB52151,30000
6/16/2019,5.3,7.92,QZ38383,15000
6/16/2019,4.95,5.94,AL30JS,13000
6/16/2019,4.65,4.95,AJ30909,8000
6/16/2019,1.15,6.93,AJ30909,39000
6/16/2019,2.2,4.95,SD61301,29000
6/17/2019,3.25,4.95,JF93837,27000
6/17/2019,1.55,6.93,KM81354,25000
6/17/2019,1.45,6.93,FU92873,56000
6/18/2019,5.75,4.95,ST20938,14000
6/18/2019,1.5,6.93,FF39393,20000
6/18/2019,2.2,4.95,AU44452,31000
6/18/2019,2.65,5.94,FF39393,11000
6/18/2019,2.55,7.92,QB52151,5000
6/18/2019,4.8,6.93,WE68594,34000
6/18/2019,4.45,8.91,DI92747,44000
6/19/2019,1.9,4.95,DC54863,43000
6/19/2019,1.65,7.92,AU44452,6000
6/19/2019,4.5,6.93,BH66216,31000
6/20/2019,5.1,7.92,JI20398,15000
6/20/2019,3.7,4.95,KM81354,46000
6/20/2019,5.8,3.96,FF39393,29000
6/20/2019,2.35,7.92,FIO2818,3000
6/20/2019,5.35,4.95,AU53252,32000
6/20/2019,2.85,7.92,DC54863,49000
6/21/2019,4.25,5.94,QB52151,42000
6/21/2019,4.8,4.95,AU53252,60000
6/21/2019,4.6,8.91,SD61301,25000
6/21/2019,3.35,4.95,SD61301,59000
6/21/2019,3.15,7.92,DC54863,5000
6/21/2019,1.8,7.92,JI20398,51000
6/22/2019,3.9,4.95,KM81354,26000
6/22/2019,2.5,5.94,KN84849,41000
6/23/2019,5.25,4.95,WG15152,58000
6/23/2019,4.35,6.93,BH66216,2000
6/23/2019,4.1,4.95,FU92873,6000
6/23/2019,3.85,4.95,FF39393,35000
6/23/2019,3,5.94,UY59785,7000
6/24/2019,5.8,5.94,WE68594,30000
6/24/2019,5.2,4.95,DI41455,40000
6/24/2019,4.7,6.93,QZ38383,31000
6/24/2019,1.25,7.92,WE42352,55000
6/25/2019,3.65,4.95,ST20938,40000
6/25/2019,1,7.92,QB52151,50000
6/25/2019,3.75,4.95,ST20938,27000
6/25/2019,5.15,5.94,SD61301,59000
6/26/2019,1.65,7.92,QZ38383,9000
6/26/2019,4.3,6.93,DI41455,21000
6/26/2019,4.6,5.94,AU53252,9000
6/26/2019,2.1,4.95,KN84849,60000
6/26/2019,3.95,6.93,UY59785,7000
6/26/2019,1.55,4.95,KO54545,53000
6/27/2019,5.95,8.91,QW56895,18000
6/27/2019,5.5,8.91,KO54545,31000
6/27/2019,2.4,5.94,AL30JS,44000
6/27/2019,3.8,3.96,KN84849,58000
6/27/2019,5.4,7.92,QW56895,58000
6/27/2019,3.3,5.94,KM81354,32000
6/28/2019,2.45,4.95,FF39393,52000
6/28/2019,3.75,6.93,QZ38383,41000
6/28/2019,3,5.94,TW29382,45000
6/28/2019,3.05,7.92,AJ93848,58000
6/28/2019,2.65,7.92,RS29392,11000
6/29/2019,1.9,3.96,RS29392,12000
6/29/2019,1.25,7.92,DC54863,25000
6/30/2019,6,4.95,EI92873,49000
6/30/2019,1.25,3.96,QZ38383,4000
6/30/2019,4,6.93,EN15154,44000
7/1/2019,5.05,5.94,WG15152,56000
7/1/2019,1.75,7.92,TW29382,19000
7/1/2019,1.45,4.95,AU53252,31000
7/1/2019,5,6.93,JF93837,4000
7/1/2019,5.5,6.93,EN15154,16000
7/3/2019,4.55,7.92,BH66216,54000
7/3/2019,3.45,7.92,SS93393,46000
7/3/2019,5.45,8.91,AU53252,8000
7/4/2019,1.45,4.95,EB26526,3000
7/4/2019,4.05,7.92,SD61301,51000
7/4/2019,5.1,4.95,EB26526,45000
7/4/2019,2.45,5.94,WE42352,16000
7/4/2019,3.4,8.91,AJ30909,15000
7/4/2019,1.4,3.96,EB26526,59000
7/4/2019,4.2,6.93,FU92873,30000
7/4/2019,4.05,6.93,DI41455,51000
7/5/2019,4.5,4.95,AJ30909,56000
7/5/2019,3.55,4.95,WG15152,50000
7/6/2019,5.85,8.91,RS29392,5000
7/6/2019,4.5,7.92,EI92873,25000
7/6/2019,3.3,6.93,WG15152,50000
7/7/2019,4.1,4.95,KM81354,35000
7/7/2019,4.35,4.95,JF93837,47000
7/7/2019,5.1,4.95,WG15152,55000
7/8/2019,2.9,7.92,KO54545,35000
7/8/2019,5.75,7.92,EN15154,7000
7/8/2019,5.4,7.92,QW56895,57000
7/8/2019,4.35,4.95,SS93393,54000
7/8/2019,2.9,4.95,LL22355,18000
7/8/2019,5.85,3.96,JI20398,60000
7/8/2019,2.55,7.92,AU44452,42000
7/8/2019,1.6,4.95,AU53252,59000
7/9/2019,5.8,4.95,AL30JS,1000
7/9/2019,1.05,3.96,EB26526,41000
7/9/2019,2.15,5.94,SD61301,35000
7/10/2019,4.85,8.91,WG15152,60000
7/10/2019,1.7,8.91,DI92747,57000
7/10/2019,4.05,7.92,AU44452,25000
7/10/2019,1.1,3.96,QZ38383,24000
7/11/2019,3.35,5.94,WG15152,56000
7/11/2019,1.65,8.91,KM81354,16000
7/12/2019,4.4,8.91,EB26526,17000
7/12/2019,2.35,7.92,BH66216,12000
7/13/2019,4,7.92,KO54545,21000
7/13/2019,4.05,5.94,WE42352,43000
7/14/2019,3.55,4.95,AU44452,41000
7/14/2019,4.9,7.92,KM81354,50000
7/14/2019,3.65,6.93,SD61301,55000
7/15/2019,1.6,6.93,TW29382,57000
7/15/2019,1.65,6.93,KN84849,46000
7/16/2019,2.3,7.92,KM81354,59000
7/16/2019,5.95,6.93,LL22355,60000
7/16/2019,3.2,7.92,WE42352,24000
7/17/2019,2.8,7.92,EB26526,30000
7/17/2019,2,7.92,SD61301,4000
7/17/2019,4.05,8.91,LL22355,44000
7/18/2019,2.4,5.94,AL30JS,39000
7/18/2019,3.65,3.96,KO54545,50000
7/18/2019,2.8,5.94,EB26526,58000
7/18/2019,5.1,6.93,WG15152,49000
7/19/2019,3.05,7.92,KN84849,23000
7/19/2019,3.4,5.94,QZ38383,4000
7/19/2019,1.95,6.93,KN84849,5000
7/20/2019,2.1,3.96,JI20398,34000
7/20/2019,2.85,5.94,JI20398,8000
7/20/2019,1.45,6.93,FF39393,18000
7/20/2019,4.1,3.96,AU53252,58000
7/20/2019,1.9,4.95,WG15152,34000
7/21/2019,1.9,7.92,AJ30909,27000
7/21/2019,5.6,7.92,UY59785,45000
7/21/2019,2.95,4.95,KN84849,47000
7/21/2019,4.3,4.95,WE68594,31000
7/21/2019,4.75,4.95,DI92747,34000
7/22/2019,5.25,7.92,SS93393,54000
7/22/2019,5.1,5.94,QB52151,52000
7/22/2019,4.75,4.95,WE68594,52000
7/23/2019,5.2,5.94,AU53252,11000
7/23/2019,1.05,7.92,EN15154,34000
7/23/2019,3.25,7.92,KN84849,45000
7/24/2019,3.65,5.94,EN15154,11000
7/24/2019,5.35,3.96,AJ93848,27000
7/24/2019,5.6,6.93,DI41455,3000
7/24/2019,2.45,8.91,BH66216,11000
7/25/2019,4.7,4.95,AU44452,54000
7/25/2019,4.9,4.95,FU92873,47000
7/25/2019,2.05,7.92,ST20938,33000
7/25/2019,3.4,5.94,AJ93848,27000
7/25/2019,2.4,7.92,TW29382,35000
7/25/2019,4.1,5.94,DC54863,59000
7/25/2019,2.7,8.91,LL22355,27000
7/25/2019,5.25,4.95,WE42352,30000
7/25/2019,5.75,5.94,EN15154,23000
7/26/2019,4.65,7.92,WE68594,28000
7/26/2019,1.95,5.94,FIO2818,24000
7/26/2019,5.75,7.92,UY59785,31000
7/27/2019,1.9,8.91,QZ38383,20000
7/28/2019,4.9,8.91,KN84849,56000
7/28/2019,1.9,7.92,AJ93848,23000
7/28/2019,2.65,4.95,AU53252,11000
7/28/2019,3,3.96,JF93837,1000
7/29/2019,5.1,6.93,LL22355,18000
7/29/2019,4,6.93,JF93837,21000
7/30/2019,3.85,5.94,JI20398,30000
7/30/2019,3.7,4.95,DI92747,1000
7/30/2019,1.45,3.96,QW56895,33000
7/30/2019,5.15,7.92,WI38374,46000
7/31/2019,1.9,8.91,RS29392,41000
7/31/2019,5.2,4.95,DI41455,34000
7/31/2019,4.3,6.93,FF39393,12000
7/31/2019,4,8.91,ST20938,22000
8/1/2019,4.1,7.92,FU92873,21000
8/1/2019,3.1,5.94,DC54863,12000
8/1/2019,4,4.95,KN84849,31000
8/1/2019,3.8,4.95,FF39393,51000
8/1/2019,3.2,4.95,AU53252,21000
8/1/2019,2.6,6.93,TW29382,43000
8/2/2019,2.8,4.95,DC54863,6000
8/2/2019,3.7,6.93,WE42352,9000
8/2/2019,1.75,6.93,WI38374,40000
8/2/2019,3.5,5.94,FIO2818,50000
8/3/2019,4.85,8.91,TW29382,20000
8/3/2019,2.9,6.93,KN84849,57000
8/3/2019,3.25,5.94,WG15152,18000
8/4/2019,2.05,6.93,FIO2818,26000
8/4/2019,2.4,8.91,BH66216,22000
8/4/2019,1.7,4.95,AJ93848,58000
8/5/2019,1.65,5.94,JI20398,49000
8/5/2019,1.15,7.92,AL30JS,15000
8/5/2019,3.8,7.92,EN15154,55000
8/5/2019,4.05,4.95,AU53252,55000
8/5/2019,4.5,6.93,JF93837,35000
8/6/2019,3.4,8.91,WG15152,35000
8/6/2019,3.35,6.93,LL22355,34000
8/7/2019,5.55,4.95,QW56895,18000
8/7/2019,1.3,5.94,QB52151,54000
8/7/2019,5.4,5.94,QB52151,59000
8/8/2019,2.1,4.95,DI41455,32000
8/8/2019,1.95,5.94,JF93837,28000
8/8/2019,2.2,3.96,AU44452,18000
8/9/2019,5.25,7.92,EI92873,40000
8/9/2019,3.05,8.91,EN15154,19000
8/9/2019,5.8,6.93,EB26526,6000
8/9/2019,2.2,4.95,SS93393,38000
8/9/2019,5,7.92,EI92873,36000
8/11/2019,1.7,7.92,SS93393,49000
8/12/2019,6,5.94,QZ38383,42000
8/12/2019,1.1,7.92,DC54863,58000
8/12/2019,3.4,6.93,EB26526,30000
8/13/2019,5.65,6.93,AJ30909,22000
8/13/2019,4.05,4.95,FU92873,20000
8/13/2019,3.7,5.94,AJ93848,48000
8/14/2019,3.1,7.92,SS93393,18000
8/14/2019,5.35,5.94,EN15154,46000
8/14/2019,4.4,8.91,JF93837,1000
8/14/2019,3.7,5.94,WE68594,55000
8/16/2019,4.8,3.96,RS29392,49000
8/17/2019,5.7,8.91,AU53252,16000
8/17/2019,1.55,4.95,ST20938,38000
8/17/2019,2.05,4.95,JI20398,2000
8/17/2019,1.4,4.95,BH66216,26000
8/18/2019,2.6,4.95,KN84849,52000
8/18/2019,2.95,7.92,AJ30909,58000
8/18/2019,3.15,6.93,KN84849,26000
8/18/2019,2.75,4.95,DI41455,18000
8/18/2019,1.5,4.95,WI38374,48000
8/19/2019,5.75,4.95,WE68594,8000
8/19/2019,4.5,5.94,FIO2818,49000
8/20/2019,1.2,6.93,FIO2818,60000
8/20/2019,3.4,7.92,TW29382,60000
8/20/2019,4.35,6.93,WE68594,40000
8/20/2019,2.7,6.93,AU53252,43000
8/21/2019,3.25,7.92,UY59785,60000
8/21/2019,5.7,7.92,FU92873,16000
8/21/2019,4.3,4.95,QB52151,41000
8/22/2019,5.85,4.95,ST20938,22000
8/22/2019,4.15,7.92,SD61301,16000
8/22/2019,5.6,4.95,WE68594,6000
8/23/2019,5.1,3.96,WE68594,8000
8/23/2019,3.5,8.91,AJ30909,12000
8/23/2019,5.85,3.96,DI41455,45000
8/23/2019,5.25,7.92,AU44452,13000
8/24/2019,4.2,6.93,EB26526,8000
8/24/2019,4.7,6.93,AU53252,49000
8/24/2019,4.8,5.94,WE68594,30000
8/24/2019,5.5,8.91,DI92747,38000
8/24/2019,4.8,3.96,DI41455,39000
8/24/2019,5.1,7.92,WI38374,17000
8/24/2019,5.95,8.91,BH66216,47000
8/24/2019,3.65,3.96,WI38374,35000
8/25/2019,4.35,8.91,DI92747,16000
8/25/2019,1.45,7.92,JI20398,53000
8/25/2019,4.8,8.91,KN84849,19000
8/26/2019,3.55,7.92,FU92873,21000
8/26/2019,1.15,6.93,BH66216,17000
8/26/2019,1.35,7.92,DC54863,27000
8/26/2019,2.9,4.95,RS29392,51000
8/26/2019,3.9,8.91,QZ38383,30000
8/26/2019,2.4,6.93,RS29392,17000
8/26/2019,1.7,5.94,FU92873,28000
8/26/2019,2.95,5.94,LL22355,25000
8/27/2019,5,5.94,DI92747,20000
8/27/2019,1.75,4.95,DC54863,50000
8/27/2019,4.1,5.94,QW56895,45000
8/27/2019,6,7.92,DI92747,34000
8/28/2019,5.5,5.94,RS29392,42000
8/28/2019,3.15,6.93,JF93837,50000
8/28/2019,3.1,5.94,FIO2818,45000
8/28/2019,5.3,4.95,WG15152,27000
8/28/2019,3.85,4.95,QZ38383,28000
8/29/2019,4.8,5.94,JF93837,31000
8/29/2019,3,5.94,AU44452,43000
8/29/2019,3.15,4.95,SD61301,48000
8/30/2019,5.85,8.91,WE42352,15000
8/30/2019,3.35,7.92,UY59785,26000
8/31/2019,3.75,4.95,LL22355,37000
8/31/2019,2.8,6.93,ST20938,24000
8/31/2019,5.7,3.96,AU53252,51000
9/1/2019,4.45,3.96,EI92873,51000
9/1/2019,2.85,4.95,UY59785,3000
9/1/2019,2.4,7.92,UY59785,20000
9/1/2019,2.7,6.93,TW29382,43000
9/2/2019,2.7,5.94,SD61301,46000
9/2/2019,3.5,3.96,DC54863,13000
9/2/2019,5.3,6.93,BH66216,52000
9/2/2019,2.35,4.95,WI38374,41000
9/3/2019,1.95,8.91,DI92747,4000
9/3/2019,2.55,4.95,FF39393,33000
9/4/2019,3.2,4.95,FU92873,4000
9/4/2019,4,5.94,BH66216,34000
9/5/2019,2.5,5.94,FIO2818,5000
9/5/2019,2.65,6.93,SD61301,50000
9/5/2019,4.35,8.91,QB52151,5000
9/5/2019,2.45,4.95,AJ30909,17000
9/5/2019,3.05,4.95,WE68594,44000
9/6/2019,3.4,3.96,QW56895,34000
9/6/2019,2.6,7.92,WG15152,58000
9/6/2019,5.75,7.92,EB26526,1000
9/6/2019,5.9,8.91,EB26526,46000
9/6/2019,4.35,6.93,TW29382,23000
9/6/2019,1.85,5.94,DI92747,18000
9/7/2019,4.05,5.94,WI38374,26000
9/7/2019,1.25,4.95,WG15152,2000
9/7/2019,5.5,3.96,WE68594,44000
9/7/2019,1.25,3.96,WE42352,42000
9/7/2019,3.05,5.94,SD61301,31000
9/8/2019,2.4,3.96,SS93393,47000
9/8/2019,3.2,7.92,RS29392,26000
9/8/2019,1.8,6.93,SS93393,42000
9/9/2019,1.8,7.92,AJ93848,2000
9/9/2019,2.55,8.91,TW29382,27000
9/9/2019,5.65,3.96,SS93393,12000
9/9/2019,4.05,4.95,QW56895,46000
9/9/2019,3.45,4.95,JI20398,16000
9/9/2019,2.15,7.92,SD61301,7000
9/10/2019,2.5,8.91,AU44452,7000
9/10/2019,3.25,6.93,DC54863,15000
9/10/2019,5.95,4.95,QZ38383,24000
9/11/2019,4.7,4.95,AJ93848,6000
9/11/2019,1.05,6.93,EN15154,54000
9/11/2019,1.55,7.92,FIO2818,51000
9/11/2019,2.2,4.95,BH66216,26000
9/11/2019,2.95,5.94,TW29382,42000
9/12/2019,1.15,7.92,ST20938,57000
9/13/2019,2.7,4.95,AL30JS,12000
9/13/2019,2.2,4.95,DI41455,26000
9/13/2019,4.4,7.92,DI92747,47000
9/13/2019,1.3,7.92,AU44452,12000
9/13/2019,2.3,3.96,QB52151,2000
9/14/2019,5.1,6.93,EB26526,46000
9/15/2019,1.05,5.94,DC54863,29000
9/15/2019,1.25,6.93,WE42352,25000
9/15/2019,1.85,6.93,DI92747,9000
9/15/2019,5.75,5.94,ST20938,52000
9/15/2019,5.1,7.92,SS93393,15000
9/16/2019,1.5,5.94,KM81354,58000
9/16/2019,3.5,4.95,ST20938,11000
9/17/2019,3.35,4.95,EN15154,55000
9/17/2019,5,7.92,EI92873,50000
9/18/2019,3.85,3.96,WE42352,1000
9/18/2019,5.4,8.91,QZ38383,18000
9/19/2019,4.85,5.94,DC54863,11000
9/19/2019,4,5.94,FU92873,59000
9/19/2019,5.75,4.95,QB52151,54000
9/19/2019,4.8,7.92,WI38374,4000
9/19/2019,1.1,7.92,FU92873,18000
9/19/2019,3.95,3.96,EI92873,53000
9/19/2019,3.8,5.94,WE68594,17000
9/19/2019,3.3,4.95,AU44452,39000
9/20/2019,5.15,6.93,AU53252,13000
9/20/2019,4.6,5.94,DC54863,33000
9/20/2019,3.15,7.92,EB26526,57000
9/20/2019,4.9,8.91,FIO2818,47000
9/20/2019,2.7,6.93,DI41455,29000
9/21/2019,4,4.95,WE42352,55000
9/21/2019,1.1,3.96,EI92873,8000
9/21/2019,1.1,7.92,EI92873,43000
9/21/2019,2.3,6.93,QZ38383,39000
9/21/2019,5.95,4.95,SS93393,22000
9/22/2019,1.45,4.95,QW56895,60000
9/22/2019,2.75,8.91,EN15154,49000
9/22/2019,5.3,6.93,FIO2818,41000
9/22/2019,4.65,7.92,FU92873,8000
9/23/2019,1.05,4.95,EN15154,43000
9/24/2019,1.25,5.94,AJ93848,58000
9/24/2019,4.2,7.92,KN84849,52000
9/24/2019,1.4,6.93,EI92873,1000
9/24/2019,1.1,6.93,AL30JS,21000
9/25/2019,2.05,5.94,EI92873,16000
9/25/2019,2,5.94,QW56895,43000
9/25/2019,5.75,6.93,SS93393,51000
9/25/2019,4.3,3.96,AJ93848,52000
9/25/2019,4.85,6.93,SS93393,36000
9/25/2019,2.1,5.94,QZ38383,31000
9/26/2019,4.1,5.94,JF93837,41000
9/26/2019,3.95,7.92,AJ93848,24000
9/26/2019,4.9,5.94,ST20938,59000
9/27/2019,5.5,5.94,RS29392,38000
9/27/2019,4.5,4.95,FU92873,28000
9/27/2019,5.9,5.94,DI41455,38000
9/27/2019,5.65,4.95,AJ30909,58000
9/29/2019,4.15,6.93,AJ93848,52000
9/29/2019,2.8,5.94,WE68594,10000
9/30/2019,4.7,4.95,DC54863,21000
9/30/2019,1.65,5.94,JI20398,26000
10/1/2019,4.75,3.96,FIO2818,41000
10/1/2019,4.6,4.95,EB26526,43000
10/1/2019,3.7,7.92,KM81354,43000
10/1/2019,2.3,5.94,LL22355,37000
10/1/2019,2.2,4.95,QW56895,21000
10/1/2019,4.45,7.92,QW56895,35000
10/2/2019,1.5,4.95,AL30JS,56000
10/2/2019,2.2,4.95,QB52151,42000
10/3/2019,1.15,6.93,WG15152,16000
10/3/2019,4.2,5.94,QZ38383,32000
10/4/2019,3.2,6.93,KO54545,31000
10/5/2019,5.25,4.95,EB26526,35000
10/5/2019,3,7.92,UY59785,27000
10/6/2019,4.75,6.93,EB26526,8000
10/6/2019,5.4,4.95,FU92873,48000
10/6/2019,1.25,6.93,FU92873,50000
10/6/2019,3.65,5.94,UY59785,50000
10/6/2019,5.85,6.93,BH66216,6000
10/6/2019,2.2,4.95,EI92873,15000
10/7/2019,1.15,3.96,WG15152,47000
10/7/2019,1.95,7.92,FIO2818,50000
10/7/2019,5.85,6.93,DC54863,52000
10/7/2019,1.55,8.91,AU53252,19000
10/8/2019,5.95,5.94,ST20938,13000
10/9/2019,4.9,6.93,QW56895,26000
10/10/2019,2.3,4.95,AJ30909,32000
10/10/2019,2.2,5.94,SD61301,19000
10/10/2019,5.95,7.92,AL30JS,49000
10/10/2019,3.45,6.93,AU53252,30000
10/10/2019,2,5.94,WE68594,41000
10/11/2019,4.95,5.94,FF39393,39000
10/11/2019,2.1,6.93,KN84849,60000
10/12/2019,5.7,6.93,LL22355,38000
10/13/2019,2.65,7.92,DI41455,54000
10/13/2019,5.95,4.95,SD61301,35000
10/13/2019,3.55,6.93,AJ93848,33000
10/13/2019,3.5,5.94,JF93837,6000
10/14/2019,2.55,8.91,QZ38383,36000
10/14/2019,3.65,6.93,AU53252,33000
10/14/2019,1.9,3.96,EN15154,16000
10/15/2019,3.75,4.95,QZ38383,50000
10/15/2019,4.75,3.96,SS93393,34000
10/15/2019,4.25,7.92,FIO2818,52000
10/15/2019,3.8,4.95,SD61301,59000
10/15/2019,5.35,5.94,ST20938,27000
10/16/2019,2.9,6.93,FU92873,60000
10/16/2019,2.5,5.94,EN15154,7000
